     0.75000      0.14709      0.00417
     0.76000      0.14850      0.00412
     0.77000      0.14543      0.00411
     0.78000      0.14719      0.00403
     0.79000      0.14628      0.00401
     0.80000      0.14325      0.00400
     0.81000      0.14549      0.00396
     0.82000      0.13774      0.00396
     0.83000      0.13945      0.00387
     0.84000      0.13569      0.00391
     0.85000      0.12836      0.00387
     0.86000      0.12475      0.00381
     0.87000      0.12554      0.00380
     0.88000      0.12666      0.00381
     0.89000      0.12474      0.00377
     0.90000      0.12146      0.00378
     0.91000      0.12142      0.00373
     0.92000      0.11957      0.00373
     0.93000      0.11473      0.00372
     0.94000      0.11537      0.00387
     0.95000      0.11630      0.00396
     0.96000      0.11852      0.00402
     0.97000      0.11300      0.00406
     0.98000      0.12087      0.00413
     0.99000      0.11627      0.00416
     1.00000      0.11956      0.00425
     1.03000      0.12809      0.00239
     1.06000      0.13759      0.00235
     1.09000      0.14195      0.00237
     1.12000      0.14751      0.00239
     1.15000      0.15291      0.00239
     1.18000      0.15361      0.00241
     1.21000      0.15436      0.00241
     1.24000      0.15579      0.00247
     1.27000      0.15308      0.01081
     1.30000      0.15760      0.00261
     1.33000      0.15971      0.00282
     1.36000      0.15862      0.00308
     1.39000      0.16510      0.00364
     1.42000      0.16394      0.00341
     1.45000      0.16188      0.00337
     1.48000      0.16156      0.00366
     1.51000      0.15882      0.00356
     1.54000      0.15742      0.00375
     1.57000      0.15698      0.00391
     1.60000      0.15912      0.00406
     1.63000      0.15759      0.00428
     1.66000      0.14804      0.00447
     1.69000      0.14503      0.00473
     1.72000      0.13952      0.00529
     1.75000      0.12977      0.00559
     1.78000      0.12785      0.00569
     1.81000      0.11954      0.00593
     1.84000      0.11303      0.01184
     1.87000      0.11515      0.00611
     1.90000      0.10771      0.00613
     1.93000      0.10523      0.00616
     1.96000      0.09281      0.00615
     1.99000      0.08078      0.00609
     2.02000      0.06591      0.00617
     2.05000      0.06159      0.00611
     2.08000      0.04363      0.00682
     2.11000      0.03737      0.00679
     2.14000      0.02739      0.00687
     2.17000      0.02264      0.00676
     2.20000      0.01648      0.00668
     2.23000      0.01205      0.00665
     2.26000      0.01462      0.00648
     2.29000      0.01663      0.00640
     2.32000      0.00846      0.00681
     2.35000      0.01201      0.00618
     2.38000      0.01844      0.00627
     2.41000      0.01247      0.00637
     2.44000      0.01874      0.00629
     2.47000      0.01502      0.00607
     2.50000      0.02062      0.00598
     2.53000      0.01940      0.00586
     2.56000      0.02129      0.00589
     2.59000      0.01803      0.00586
     2.62000      0.01842      0.00586
     2.65000      0.01870      0.00571
     2.68000      0.02643      0.00569
     2.71000      0.02237      0.00561
     2.74000      0.02595      0.00571
     2.77000      0.02461      0.00572
     2.80000      0.02714      0.00591
     2.83000      0.02952      0.00655
     2.86000      0.02967      0.00718
     2.89000      0.03570      0.00719
     2.92000      0.03274      0.00737
     2.95000      0.03364      0.00764
     2.98000      0.04162      0.00792
     3.01000      0.04136      0.00826
     3.04000      0.04661      0.00866
     3.07000      0.04912      0.00901
     3.10000      0.04391      0.00937
     3.13000      0.04699      0.00999
     3.16000      0.04910      0.01093
     3.19000      0.04074      0.01200
